customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn Prediction,Churn Probability,Risk Score,Risk Level,Prediction Method,Customer Risk Score,Customer Value,Strategic Segment,Retention Priority,Priority Rank,Revenue At Risk,Recommended Action,Retention Recommendation,Retention Urgency Score,Recommended Channel
4958-GZWIY,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.7,340.25,1,Churn,73.72,73.72,High,Existing ChurnIQ ML Model,75.06,340.25,Standard Customer,High,955,250.83,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,53.83,Targeted Campaign
7996-MHXLW,Female,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1683.6,0,Retained,2.74,2.74,Low,Existing ChurnIQ ML Model,6.35,1683.6,Loyal Customer,Low,4603,46.13,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",4.68,Standard Engagement
7833-PKIHD,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),76.4,3966.3,0,Retained,12.78,12.78,Low,Existing ChurnIQ ML Model,21.64,3966.3,Loyal Customer,Low,3567,506.89,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",17.74,Standard Engagement
7061-OVMIM,Female,0,Yes,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,608.5,0,Retained,11.82,11.82,Low,Existing ChurnIQ ML Model,19.36,608.5,Loyal Customer,Low,3682,71.92,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",13.92,Standard Engagement
5153-RTHKF,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.35,2896.6,0,Churn,60.65,60.65,High,Existing ChurnIQ ML Model,65.07,2896.6,Standard Customer,High,1456,1756.79,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,54.54,Targeted Campaign
1852-QSWCD,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1514.85,0,Retained,2.58,2.58,Low,Existing ChurnIQ ML Model,6.49,1514.85,Loyal Customer,Low,4597,39.08,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",4.74,Standard Engagement
4832-VRBMR,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.15,6792.45,0,Retained,34.06,34.06,Medium,Existing ChurnIQ ML Model,36.72,6792.45,Stable Valuable,Monitor,2722,2313.51,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,37.54,Email / In-App
9079-LWTFD,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,100.75,4669.2,0,Retained,21.25,21.25,Medium,Existing ChurnIQ ML Model,33.91,4669.2,Stable Valuable,Monitor,2861,992.2,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,28.81,Email / In-App
6356-ELRKD,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.6,95.6,1,Churn,90.37,90.37,Critical,Existing ChurnIQ ML Model,91.28,95.6,Critical Retention,Immediate,133,86.39,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,64.34,Personal Outreach
8624-GIOUT,Female,0,No,No,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.75,2934.3,1,Churn,55.26,55.26,Medium,Existing ChurnIQ ML Model,54.18,2934.3,Standard Customer,Monitor,1920,1621.49,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,46.22,Email / In-App
3392-EHMNK,Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),94.1,6302.8,0,Retained,6.32,6.32,Low,Existing ChurnIQ ML Model,14.21,6302.8,Loyal Customer,Low,4020,398.34,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",11.98,Standard Engagement
5986-WWXDV,Male,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.35,779.2,0,Retained,5.07,5.07,Low,Existing ChurnIQ ML Model,13.37,779.2,Loyal Customer,Low,4085,39.51,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.56,Standard Engagement
3061-BCKYI,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,283.75,0,Retained,15.55,15.55,Low,Existing ChurnIQ ML Model,28.07,283.75,Loyal Customer,Low,3191,44.12,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",19.87,Standard Engagement
6179-GJPSO,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.15,4600.7,1,Churn,66.19,66.19,High,Existing ChurnIQ ML Model,66.52,4600.7,High Value At Risk,High,1386,3045.2,Provide personalized service outreach and retention incentives.,Proactive customer engagement is recommended.,62.14,Targeted Campaign
7901-TBKJX,Male,1,No,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,5594.0,0,Churn,72.98,72.98,High,Existing ChurnIQ ML Model,71.9,5594.0,High Value At Risk,High,1120,4082.5,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,71.21,Targeted Campaign
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,0,Retained,16.87,16.87,Low,Existing ChurnIQ ML Model,28.27,772.85,Loyal Customer,Low,3181,130.38,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",20.46,Standard Engagement
3177-LASXD,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.35,71.35,1,Churn,89.4,89.4,Critical,Existing ChurnIQ ML Model,88.67,71.35,Critical Retention,Immediate,260,63.79,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,62.4,Personal Outreach
7746-QYVCO,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,55.85,857.8,0,Retained,13.83,13.83,Low,Existing ChurnIQ ML Model,25.6,857.8,Loyal Customer,Low,3327,118.63,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",18.53,Standard Engagement
5804-HYIEZ,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.05,7554.05,0,Retained,31.71,31.71,Medium,Existing ChurnIQ ML Model,41.46,7554.05,Growth Opportunity,Monitor,2470,2395.39,Introduce relevant upgrades and personalized offers.,Use engagement and cross-sell opportunities to strengthen loyalty.,41.28,Email / In-App
9919-FZDED,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,0,Retained,6.14,6.14,Low,Existing ChurnIQ ML Model,12.59,5981.65,Loyal Customer,Low,4147,367.27,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",10.69,Standard Engagement
5934-TSSAU,Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,0,Churn,51.21,51.21,Medium,Existing ChurnIQ ML Model,56.19,1702.9,Standard Customer,Monitor,1831,872.06,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,43.79,Email / In-App
3486-KHMLI,Male,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.7,467.15,0,Retained,9.08,9.08,Low,Existing ChurnIQ ML Model,22.95,467.15,Loyal Customer,Low,3494,42.42,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",16.28,Standard Engagement
4897-QSUYC,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.15,20.15,1,Churn,83.41,83.41,High,Existing ChurnIQ ML Model,77.4,20.15,Standard Customer,High,850,16.81,Launch an early-tenure onboarding and engagement campaign.,Strengthen onboarding to prevent early customer churn.,54.27,Targeted Campaign
1084-UQCHV,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,1,Churn,89.3,89.3,Critical,Existing ChurnIQ ML Model,85.47,69.75,Critical Retention,Immediate,403,62.29,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,60.15,Personal Outreach
8290-YWKHZ,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.2,2931.0,1,Churn,79.31,79.31,High,Existing ChurnIQ ML Model,79.04,2931.0,Standard Customer,High,770,2324.58,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,67.22,Targeted Campaign
2955-BJZHG,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.85,1400.85,1,Churn,71.82,71.82,High,Existing ChurnIQ ML Model,74.9,1400.85,Standard Customer,High,966,1006.09,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,57.58,Targeted Campaign
3806-DXQOM,Female,0,No,No,4,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,33.65,137.85,1,Churn,78.49,78.49,High,Existing ChurnIQ ML Model,77.61,137.85,Standard Customer,High,837,108.2,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,54.88,Targeted Campaign
6784-XYJAE,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,55.8,1941.5,0,Retained,14.98,14.98,Low,Existing ChurnIQ ML Model,26.63,1941.5,Loyal Customer,Low,3270,290.84,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",20.13,Standard Engagement
3933-DQPWX,Female,0,No,No,50,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),39.7,1932.75,0,Retained,11.54,11.54,Low,Existing ChurnIQ ML Model,15.89,1932.75,Loyal Customer,Low,3914,223.04,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",12.26,Standard Engagement
6661-EIPZC,Female,0,Yes,Yes,48,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),29.5,1423.05,0,Retained,18.6,18.6,Low,Existing ChurnIQ ML Model,26.25,1423.05,Loyal Customer,Low,3291,264.69,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",19.73,Standard Engagement
8957-THMOA,Female,0,No,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.15,970.85,0,Retained,3.04,3.04,Low,Existing ChurnIQ ML Model,8.38,970.85,Loyal Customer,Low,4489,29.51,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",6.02,Standard Engagement
2251-PYLPB,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.55,5810.9,0,Retained,2.37,2.37,Low,Existing ChurnIQ ML Model,9.59,5810.9,Loyal Customer,Low,4391,137.72,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",7.42,Standard Engagement
5555-RNPGT,Male,0,No,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.8,223.9,0,Retained,22.47,22.47,Medium,Existing ChurnIQ ML Model,33.86,223.9,Standard Customer,Monitor,2864,50.31,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,23.96,Email / In-App
1057-FOGLZ,Female,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,0,Retained,10.73,10.73,Low,Existing ChurnIQ ML Model,24.12,391.7,Loyal Customer,Low,3415,42.03,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",17.1,Standard Engagement
9300-RENDD,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,79.95,1,Churn,93.27,93.27,Critical,Existing ChurnIQ ML Model,92.06,79.95,Critical Retention,Immediate,92,74.57,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,64.82,Personal Outreach
0761-AETCS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.3,19.3,1,Churn,59.31,59.31,High,Existing ChurnIQ ML Model,63.46,19.3,Standard Customer,High,1523,11.45,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,44.48,Targeted Campaign
8087-LGYHQ,Male,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,0,Churn,82.71,82.71,Critical,Existing ChurnIQ ML Model,84.68,811.65,Critical Retention,Immediate,454,671.32,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,62.71,Personal Outreach
4137-BTIKL,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,90.75,174.75,0,Retained,46.56,46.56,Medium,Existing ChurnIQ ML Model,57.09,174.75,Standard Customer,Monitor,1787,81.36,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,40.38,Email / In-App
2190-BCXEC,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),78.85,3126.85,0,Retained,48.74,48.74,Medium,Existing ChurnIQ ML Model,52.39,3126.85,Standard Customer,Monitor,1994,1524.03,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,44.47,Email / In-App
6227-FBDXH,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.5,6841.45,0,Retained,20.42,20.42,Low,Existing ChurnIQ ML Model,26.33,6841.45,Loyal Customer,Low,3286,1397.02,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",25.58,Standard Engagement
2153-MREFK,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,1,Churn,68.25,68.25,High,Existing ChurnIQ ML Model,67.23,3754.6,High Value At Risk,High,1354,2562.51,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,60.17,Targeted Campaign
2911-WDXMV,Male,0,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.55,1406.65,0,Retained,48.83,48.83,Medium,Existing ChurnIQ ML Model,55.64,1406.65,Standard Customer,Monitor,1854,686.87,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,42.46,Email / In-App
7206-PQBBZ,Male,1,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,834.7,0,Churn,75.08,75.08,High,Existing ChurnIQ ML Model,77.16,834.7,Standard Customer,High,864,626.69,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,57.22,Targeted Campaign
3106-ULWFW,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,1,Churn,89.52,89.52,Critical,Existing ChurnIQ ML Model,85.88,627.4,Critical Retention,Immediate,381,561.65,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,62.99,Personal Outreach
0925-VYDLG,Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.25,242.0,1,Churn,83.54,83.54,Critical,Existing ChurnIQ ML Model,84.6,242.0,Critical Retention,Immediate,457,202.17,Offer a personalized contract upgrade or retention incentive.,Immediate intervention with a targeted retention offer.,60.25,Personal Outreach
4547-FZJWE,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),59.45,3157.0,0,Retained,19.15,19.15,Low,Existing ChurnIQ ML Model,24.2,3157.0,Loyal Customer,Low,3411,604.57,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",20.03,Standard Engagement
7422-WNBTY,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092.0,0,Churn,56.45,56.45,High,Existing ChurnIQ ML Model,62.91,3092.0,Standard Customer,High,1547,1745.43,Review payment experience and offer an easier payment option.,Improve payment convenience and provide targeted engagement.,52.97,Targeted Campaign
0842-IWYCP,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95,2168.9,0,Retained,19.07,19.07,Low,Existing ChurnIQ ML Model,28.09,2168.9,Loyal Customer,Low,3190,413.61,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",21.78,Standard Engagement
3521-HTQTV,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.1,980.35,0,Retained,5.15,5.15,Low,Existing ChurnIQ ML Model,12.56,980.35,Loyal Customer,Low,4150,50.49,Maintain service quality and reward customer loyalty.,"Focus on loyalty, advocacy and long-term value.",9.05,Standard Engagement
3744-ZBHON,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,65.95,0,Retained,32.2,32.2,Medium,Existing ChurnIQ ML Model,44.28,65.95,Standard Customer,Monitor,2348,21.24,Monitor behavior and provide proactive customer engagement.,Customer should remain under regular retention monitoring.,31.1,Email / In-App
